PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33612868","A critical analysis of Markovian monism","Beni MD.","Synthese. 2021;199(3-4):6407-6427. doi: 10.1007/s11229-021-03075-x. Epub 2021 Feb 16.","Beni MD","Synthese","2021","2021/02/22","PMC7885977","","10.1007/s11229-021-03075-x"
"32390817","An Investigation of the Free Energy Principle for Emotion Recognition","Demekas D, Parr T, Friston KJ.","Front Comput Neurosci. 2020 Apr 22;14:30. doi: 10.3389/fncom.2020.00030. eCollection 2020.","Demekas D","Front Comput Neurosci","2020","2020/05/12","PMC7189749","","10.3389/fncom.2020.00030"
"33400903","Active Inference: Demystified and Compared","Sajid N, Ball PJ, Parr T, Friston KJ.","Neural Comput. 2021 Mar;33(3):674-712. doi: 10.1162/neco_a_01357. Epub 2021 Jan 5.","Sajid N","Neural Comput","2021","2021/01/05","","","10.1162/neco_a_01357"
"35217764","Publisher Correction: Brain information processing capacity modelling","Li T, Zheng Y, Wang Z, Zhu DC, Ren J, Liu T, Friston K.","Sci Rep. 2022 Feb 25;12(1):3524. doi: 10.1038/s41598-022-07499-4.","Li T","Sci Rep","2022","2022/02/26","PMC8881625","","10.1038/s41598-022-07499-4"
"26861557","Repetition suppression and its contextual determinants in predictive coding","Auksztulewicz R, Friston K.","Cortex. 2016 Jul;80:125-40. doi: 10.1016/j.cortex.2015.11.024. Epub 2016 Jan 19.","Auksztulewicz R","Cortex","2016","2016/02/11","PMC5405056","","10.1016/j.cortex.2015.11.024"
"29167370","Uncertainty, epistemics and active inference","Parr T, Friston KJ.","J R Soc Interface. 2017 Nov;14(136):20170376. doi: 10.1098/rsif.2017.0376.","Parr T","J R Soc Interface","2017","2017/11/24","PMC5721148","","10.1098/rsif.2017.0376"
"22023743","The history of the future of the Bayesian brain","Friston K.","Neuroimage. 2012 Aug 15;62(2):1230-3. doi: 10.1016/j.neuroimage.2011.10.004. Epub 2011 Oct 17.","Friston K","Neuroimage","2012","2011/10/26","PMC3480649","","10.1016/j.neuroimage.2011.10.004"
"29572721","Planning and navigation as active inference","Kaplan R, Friston KJ.","Biol Cybern. 2018 Aug;112(4):323-343. doi: 10.1007/s00422-018-0753-2. Epub 2018 Mar 23.","Kaplan R","Biol Cybern","2018","2018/03/25","PMC6060791","","10.1007/s00422-018-0753-2"
"18769501","Mean-fields and neural masses","Friston K.","PLoS Comput Biol. 2008 Aug 29;4(8):e1000081. doi: 10.1371/journal.pcbi.1000081.","Friston K","PLoS Comput Biol","2008","2008/09/05","PMC2435274","","10.1371/journal.pcbi.1000081"
"12948688","Dynamic causal modelling","Friston KJ, Harrison L, Penny W.","Neuroimage. 2003 Aug;19(4):1273-302. doi: 10.1016/s1053-8119(03)00202-7.","Friston KJ","Neuroimage","2003","2003/09/02","","","10.1016/s1053-8119(03)00202-7"
"36172760","Enough blanket metaphysics, time for data-driven heuristics","Rorot W, Korbak T, Litwin P, Miłkowski M.","Behav Brain Sci. 2022 Sep 29;45:e206. doi: 10.1017/S0140525X22000280.","Rorot W","Behav Brain Sci","2022","2022/09/29","","","10.1017/S0140525X22000280"
"26953636","Towards a Neuronal Gauge Theory","Sengupta B, Tozzi A, Cooray GK, Douglas PK, Friston KJ.","PLoS Biol. 2016 Mar 8;14(3):e1002400. doi: 10.1371/journal.pbio.1002400. eCollection 2016 Mar.","Sengupta B","PLoS Biol","2016","2016/03/09","PMC4783098","","10.1371/journal.pbio.1002400"
"35879273","Enhanced top-down sensorimotor processing in somatic anxiety","Bouziane I, Das M, Friston KJ, Caballero-Gaudes C, Ray D.","Transl Psychiatry. 2022 Jul 25;12(1):295. doi: 10.1038/s41398-022-02061-2.","Bouziane I","Transl Psychiatry","2022","2022/07/25","PMC9314421","","10.1038/s41398-022-02061-2"
"20036335","Computational and dynamic models in neuroimaging","Friston KJ, Dolan RJ.","Neuroimage. 2010 Sep;52(3):752-65. doi: 10.1016/j.neuroimage.2009.12.068. Epub 2009 Dec 28.","Friston KJ","Neuroimage","2010","2009/12/29","PMC2910283","","10.1016/j.neuroimage.2009.12.068"
"30732842","The contemplative exercise through the lenses of predictive processing: A promising approach","Pagnoni G.","Prog Brain Res. 2019;244:299-322. doi: 10.1016/bs.pbr.2018.10.022. Epub 2019 Jan 3.","Pagnoni G","Prog Brain Res","2019","2019/02/09","","","10.1016/bs.pbr.2018.10.022"
"24702520","Active inference and agency","Friston K.","Cogn Neurosci. 2014;5(2):119-21. doi: 10.1080/17588928.2014.905517. Epub 2014 Apr 7.","Friston K","Cogn Neurosci","2014","2014/04/08","","","10.1080/17588928.2014.905517"
"33404900","Nonhuman rationality: a predictive coding perspective","Hung TW.","Cogn Process. 2021 May;22(2):353-362. doi: 10.1007/s10339-020-01009-y. Epub 2021 Jan 6.","Hung TW","Cogn Process","2021","2021/01/06","","","10.1007/s10339-020-01009-y"
"25128179","Predictions, perception, and a sense of self","Picard F, Friston K.","Neurology. 2014 Sep 16;83(12):1112-8. doi: 10.1212/WNL.0000000000000798. Epub 2014 Aug 15.","Picard F","Neurology","2014","2014/08/17","PMC4166359","","10.1212/WNL.0000000000000798"
"32356731","Low-Latency Rendering With Dataflow Architectures","Friston S, Foley J.","IEEE Comput Graph Appl. 2020 May-Jun;40(3):94-104. doi: 10.1109/MCG.2020.2980183.","Friston S","IEEE Comput Graph Appl","2020","2020/05/02","","","10.1109/MCG.2020.2980183"
"29190328","The Computational Anatomy of Visual Neglect","Parr T, Friston KJ.","Cereb Cortex. 2018 Feb 1;28(2):777-790. doi: 10.1093/cercor/bhx316.","Parr T","Cereb Cortex","2018","2017/12/01","PMC6005118","","10.1093/cercor/bhx316"
"27870614","Active Inference: A Process Theory","Friston K, FitzGerald T, Rigoli F, Schwartenbeck P, Pezzulo G.","Neural Comput. 2017 Jan;29(1):1-49. doi: 10.1162/NECO_a_00912. Epub 2016 Nov 21.","Friston K","Neural Comput","2017","2016/11/22","","","10.1162/NECO_a_00912"
"28777724","Active Inference, Curiosity and Insight","Friston KJ, Lin M, Frith CD, Pezzulo G, Hobson JA, Ondobaka S.","Neural Comput. 2017 Oct;29(10):2633-2683. doi: 10.1162/neco_a_00999. Epub 2017 Aug 4.","Friston KJ","Neural Comput","2017","2017/08/05","","","10.1162/neco_a_00999"
"22586414","Free-energy minimization and the dark-room problem","Friston K, Thornton C, Clark A.","Front Psychol. 2012 May 8;3:130. doi: 10.3389/fpsyg.2012.00130. eCollection 2012.","Friston K","Front Psychol","2012","2012/05/16","PMC3347222","","10.3389/fpsyg.2012.00130"
"26365173","Active Inference, homeostatic regulation and adaptive behavioural control","Pezzulo G, Rigoli F, Friston K.","Prog Neurobiol. 2015 Nov;134:17-35. doi: 10.1016/j.pneurobio.2015.09.001. Epub 2015 Sep 10.","Pezzulo G","Prog Neurobiol","2015","2015/09/15","PMC4779150","","10.1016/j.pneurobio.2015.09.001"
"7583624","Schizophrenia: a disconnection syndrome?","Friston KJ, Frith CD.","Clin Neurosci. 1995;3(2):89-97.","Friston KJ","Clin Neurosci","1995","1995/01/01","","",""
"29407941","Active inference and the anatomy of oculomotion","Parr T, Friston KJ.","Neuropsychologia. 2018 Mar;111:334-343. doi: 10.1016/j.neuropsychologia.2018.01.041. Epub 2018 Jan 31.","Parr T","Neuropsychologia","2018","2018/02/07","PMC5884328","","10.1016/j.neuropsychologia.2018.01.041"
"26360579","Computational psychiatry: the brain as a phantastic organ","Friston KJ, Stephan KE, Montague R, Dolan RJ.","Lancet Psychiatry. 2014 Jul;1(2):148-58. doi: 10.1016/S2215-0366(14)70275-5. Epub 2014 Jul 9.","Friston KJ","Lancet Psychiatry","2014","2015/09/12","","","10.1016/S2215-0366(14)70275-5"
"35183594","Stress and its sequelae: An active inference account of the etiological pathway from allostatic overload to depression","Arnaldo I, Corcoran AW, Friston KJ, Ramstead MJD.","Neurosci Biobehav Rev. 2022 Apr;135:104590. doi: 10.1016/j.neubiorev.2022.104590. Epub 2022 Feb 18.","Arnaldo I","Neurosci Biobehav Rev","2022","2022/02/20","","","10.1016/j.neubiorev.2022.104590"
"10225335","Schizophrenia and the disconnection hypothesis","Friston KJ.","Acta Psychiatr Scand Suppl. 1999;395:68-79. doi: 10.1111/j.1600-0447.1999.tb05985.x.","Friston KJ","Acta Psychiatr Scand Suppl","1999","1999/05/04","","","10.1111/j.1600-0447.1999.tb05985.x"
"30294264","Precision and False Perceptual Inference","Parr T, Benrimoh DA, Vincent P, Friston KJ.","Front Integr Neurosci. 2018 Sep 20;12:39. doi: 10.3389/fnint.2018.00039. eCollection 2018.","Parr T","Front Integr Neurosci","2018","2018/10/09","PMC6158318","","10.3389/fnint.2018.00039"
"30627670","Active Inference and Auditory Hallucinations","Benrimoh D, Parr T, Vincent P, Adams RA, Friston K.","Comput Psychiatr. 2018 Dec;2:183-204. doi: 10.1162/cpsy_a_00022.","Benrimoh D","Comput Psychiatr","2018","2019/01/11","PMC6317754","","10.1162/cpsy_a_00022"
"25057129","On the modelling of seizure dynamics","Friston KJ.","Brain. 2014 Aug;137(Pt 8):2110-3. doi: 10.1093/brain/awu147.","Friston KJ","Brain","2014","2014/07/25","PMC4107741","","10.1093/brain/awu147"
"9448243","Imaging neuroscience: principles or maps?","Friston KJ.","Proc Natl Acad Sci U S A. 1998 Feb 3;95(3):796-802. doi: 10.1073/pnas.95.3.796.","Friston KJ","Proc Natl Acad Sci U S A","1998","1998/03/14","PMC33800","","10.1073/pnas.95.3.796"
"30483088","The Anatomy of Inference: Generative Models and Brain Structure","Parr T, Friston KJ.","Front Comput Neurosci. 2018 Nov 13;12:90. doi: 10.3389/fncom.2018.00090. eCollection 2018.","Parr T","Front Comput Neurosci","2018","2018/11/29","PMC6243103","","10.3389/fncom.2018.00090"
"29400354","Computational Nosology and Precision Psychiatry","Friston KJ, Redish AD, Gordon JA.","Comput Psychiatr. 2017;1:2-23. doi: 10.1162/CPSY_a_00001. Epub 2017 Sep 8.","Friston KJ","Comput Psychiatr","2017","2018/02/06","PMC5774181","EMS75596","10.1162/CPSY_a_00001"
"25823866","Cerebral hierarchies: predictive processing, precision and the pulvinar","Kanai R, Komura Y, Shipp S, Friston K.","Philos Trans R Soc Lond B Biol Sci. 2015 May 19;370(1668):20140169. doi: 10.1098/rstb.2014.0169.","Kanai R","Philos Trans R Soc Lond B Biol Sci","2015","2015/04/01","PMC4387510","","10.1098/rstb.2014.0169"
"23265964","Analysing connectivity with Granger causality and dynamic causal modelling","Friston K, Moran R, Seth AK.","Curr Opin Neurobiol. 2013 Apr;23(2):172-8. doi: 10.1016/j.conb.2012.11.010. Epub 2012 Dec 21.","Friston K","Curr Opin Neurobiol","2013","2012/12/26","PMC3925802","","10.1016/j.conb.2012.11.010"
"20068583","The free-energy principle: a unified brain theory?","Friston K.","Nat Rev Neurosci. 2010 Feb;11(2):127-38. doi: 10.1038/nrn2787. Epub 2010 Jan 13.","Friston K","Nat Rev Neurosci","2010","2010/01/14","","","10.1038/nrn2787"
"36172762","Good theoretical debate, but insufficient proof of concept","Spiegel R.","Behav Brain Sci. 2022 Sep 29;45:e210. doi: 10.1017/S0140525X22000140.","Spiegel R","Behav Brain Sci","2022","2022/09/29","","","10.1017/S0140525X22000140"
"22609044","Waking and dreaming consciousness: neurobiological and functional considerations","Hobson JA, Friston KJ.","Prog Neurobiol. 2012 Jul;98(1):82-98. doi: 10.1016/j.pneurobio.2012.05.003. Epub 2012 May 15.","Hobson JA","Prog Neurobiol","2012","2012/05/22","PMC3389346","","10.1016/j.pneurobio.2012.05.003"
"19833961","Modalities, modes, and models in functional neuroimaging","Friston KJ.","Science. 2009 Oct 16;326(5951):399-403. doi: 10.1126/science.1174521.","Friston KJ","Science","2009","2009/10/17","","","10.1126/science.1174521"
"15709929","Models of brain function in neuroimaging","Friston KJ.","Annu Rev Psychol. 2005;56:57-87. doi: 10.1146/annurev.psych.56.091103.070311.","Friston KJ","Annu Rev Psychol","2005","2005/02/16","","","10.1146/annurev.psych.56.091103.070311"
"15464897","Biophysical models of fMRI responses","Stephan KE, Harrison LM, Penny WD, Friston KJ.","Curr Opin Neurobiol. 2004 Oct;14(5):629-35. doi: 10.1016/j.conb.2004.08.006.","Stephan KE","Curr Opin Neurobiol","2004","2004/10/07","","","10.1016/j.conb.2004.08.006"
"20685362","A neurophysiological evaluation of a cognitive cycle in humans","Gómez CM, Flores A.","Neurosci Biobehav Rev. 2011 Jan;35(3):452-61. doi: 10.1016/j.neubiorev.2010.05.005. Epub 2010 Jun 4.","Gómez CM","Neurosci Biobehav Rev","2011","2010/08/06","","","10.1016/j.neubiorev.2010.05.005"
"22783185","Perception and self-organized instability","Friston K, Breakspear M, Deco G.","Front Comput Neurosci. 2012 Jul 6;6:44. doi: 10.3389/fncom.2012.00044. eCollection 2012.","Friston K","Front Comput Neurosci","2012","2012/07/12","PMC3390798","","10.3389/fncom.2012.00044"
"36172786","There is no ""inference within a model""","Facchin M.","Behav Brain Sci. 2022 Sep 29;45:e193. doi: 10.1017/S0140525X22000085.","Facchin M","Behav Brain Sci","2022","2022/09/29","","","10.1017/S0140525X22000085"
"28132931","Assessing uncertainty in dynamic functional connectivity","Kudela M, Harezlak J, Lindquist MA.","Neuroimage. 2017 Apr 1;149:165-177. doi: 10.1016/j.neuroimage.2017.01.056. Epub 2017 Jan 27.","Kudela M","Neuroimage","2017","2017/01/31","PMC5384341","NIHMS851019","10.1016/j.neuroimage.2017.01.056"
"29747865","Deep temporal models and active inference","Friston KJ, Rosch R, Parr T, Price C, Bowman H.","Neurosci Biobehav Rev. 2018 Jul;90:486-501. doi: 10.1016/j.neubiorev.2018.04.004. Epub 2018 May 8.","Friston KJ","Neurosci Biobehav Rev","2018","2018/05/12","PMC5998386","","10.1016/j.neubiorev.2018.04.004"
"32550008","Spotlight commentary: REBUS and the anarchic brain","Noorani T, Alderson-Day B.","Neurosci Conscious. 2020 Jun 12;2020(1):niaa007. doi: 10.1093/nc/niaa007. eCollection 2020.","Noorani T","Neurosci Conscious","2020","2020/06/19","PMC7290155","","10.1093/nc/niaa007"
"23935475","Information and efficiency in the nervous system--a synthesis","Sengupta B, Stemmler MB, Friston KJ.","PLoS Comput Biol. 2013;9(7):e1003157. doi: 10.1371/journal.pcbi.1003157. Epub 2013 Jul 25.","Sengupta B","PLoS Comput Biol","2013","2013/08/13","PMC3723496","","10.1371/journal.pcbi.1003157"
"21416411","Modules and brain mapping","Friston KJ, Price CJ.","Cogn Neuropsychol. 2011 May;28(3-4):241-50. doi: 10.1080/02643294.2011.558835. Epub 2011 Jun 24.","Friston KJ","Cogn Neuropsychol","2011","2011/03/19","PMC3335279","","10.1080/02643294.2011.558835"
"35856599","The Self and alien self in psyche and soma","Mizen CS.","J Anal Psychol. 2022 Jun;67(3):774-795. doi: 10.1111/1468-5922.12819.","Mizen CS","J Anal Psychol","2022","2022/07/20","PMC9543889","","10.1111/1468-5922.12819"
"36172792","The Emperor Is Naked: Replies to commentaries on the target article","Bruineberg J, Dołęga K, Dewhurst J, Baltieri M.","Behav Brain Sci. 2022 Sep 29;45:e219. doi: 10.1017/S0140525X22000656.","Bruineberg J","Behav Brain Sci","2022","2022/09/29","","","10.1017/S0140525X22000656"
"23094650","Model-based analysis of skin conductance responses: Towards causal models in psychophysiology","Bach DR, Friston KJ.","Psychophysiology. 2013 Jan;50(1):15-22. doi: 10.1111/j.1469-8986.2012.01483.x. Epub 2012 Oct 24.","Bach DR","Psychophysiology","2013","2012/10/26","","","10.1111/j.1469-8986.2012.01483.x"
"24157198","Reflections on agranular architecture: predictive coding in the motor cortex","Shipp S, Adams RA, Friston KJ.","Trends Neurosci. 2013 Dec;36(12):706-16. doi: 10.1016/j.tins.2013.09.004. Epub 2013 Oct 22.","Shipp S","Trends Neurosci","2013","2013/10/26","PMC3858810","","10.1016/j.tins.2013.09.004"
"28018185","Life and Understanding: The Origins of ""Understanding"" in Self-Organizing Nervous Systems","Yufik YM, Friston K.","Front Syst Neurosci. 2016 Dec 9;10:98. doi: 10.3389/fnsys.2016.00098. eCollection 2016.","Yufik YM","Front Syst Neurosci","2016","2016/12/27","PMC5145877","","10.3389/fnsys.2016.00098"
"22078508","What is optimal about motor control?","Friston K.","Neuron. 2011 Nov 3;72(3):488-98. doi: 10.1016/j.neuron.2011.10.018.","Friston K","Neuron","2011","2011/11/15","","","10.1016/j.neuron.2011.10.018"
"24862075","On nodes and modes in resting state fMRI","Friston KJ, Kahan J, Razi A, Stephan KE, Sporns O.","Neuroimage. 2014 Oct 1;99:533-47. doi: 10.1016/j.neuroimage.2014.05.056. Epub 2014 May 24.","Friston KJ","Neuroimage","2014","2014/05/28","PMC4121089","","10.1016/j.neuroimage.2014.05.056"
"31865883","Markov blankets, information geometry and stochastic thermodynamics","Parr T, Da Costa L, Friston K.","Philos Trans A Math Phys Eng Sci. 2020 Feb 7;378(2164):20190159. doi: 10.1098/rsta.2019.0159. Epub 2019 Dec 23.","Parr T","Philos Trans A Math Phys Eng Sci","2020","2019/12/24","PMC6939234","","10.1098/rsta.2019.0159"
"15937014","A theory of cortical responses","Friston K.","Philos Trans R Soc Lond B Biol Sci. 2005 Apr 29;360(1456):815-36. doi: 10.1098/rstb.2005.1622.","Friston K","Philos Trans R Soc Lond B Biol Sci","2005","2005/06/07","PMC1569488","","10.1098/rstb.2005.1622"
"31518636","Neurocomputational mechanisms underlying emotional awareness: Insights afforded by deep active inference and their potential clinical relevance","Smith R, Lane RD, Parr T, Friston KJ.","Neurosci Biobehav Rev. 2019 Dec;107:473-491. doi: 10.1016/j.neubiorev.2019.09.002. Epub 2019 Sep 10.","Smith R","Neurosci Biobehav Rev","2019","2019/09/14","","","10.1016/j.neubiorev.2019.09.002"
"23663424","Active inference and free energy","Friston K.","Behav Brain Sci. 2013 Jun;36(3):212-3. doi: 10.1017/S0140525X12002142. Epub 2013 May 10.","Friston K","Behav Brain Sci","2013","2013/05/14","","","10.1017/S0140525X12002142"
"24062658","Minimal self-models and the free energy principle","Limanowski J, Blankenburg F.","Front Hum Neurosci. 2013 Sep 12;7:547. doi: 10.3389/fnhum.2013.00547.","Limanowski J","Front Hum Neurosci","2013","2013/09/25","PMC3770917","","10.3389/fnhum.2013.00547"
"34069097","Cancer Niches and Their Kikuchi Free Energy","Sajid N, Convertino L, Friston K.","Entropy (Basel). 2021 May 14;23(5):609. doi: 10.3390/e23050609.","Sajid N","Entropy (Basel)","2021","2021/06/02","PMC8156740","","10.3390/e23050609"
"21160551","Attention, uncertainty, and free-energy","Feldman H, Friston KJ.","Front Hum Neurosci. 2010 Dec 2;4:215. doi: 10.3389/fnhum.2010.00215. eCollection 2010.","Feldman H","Front Hum Neurosci","2010","2010/12/17","PMC3001758","","10.3389/fnhum.2010.00215"
"9741993","Statistical parametric mapping in functional neuroimaging: beyond PET and fMRI activation studies","Acton PD, Friston KJ.","Eur J Nucl Med. 1998 Jul;25(7):663-7.","Acton PD","Eur J Nucl Med","1998","1998/09/19","","",""
"36172772","Making life and mind as clear as possible, but not clearer","Gomez-Marin A.","Behav Brain Sci. 2022 Sep 29;45:e196. doi: 10.1017/S0140525X22000127.","Gomez-Marin A","Behav Brain Sci","2022","2022/09/29","","","10.1017/S0140525X22000127"
"35859054","Dynamic causal modelling of COVID-19 and its mitigations","Friston KJ, Flandin G, Razi A.","Sci Rep. 2022 Jul 20;12(1):12419. doi: 10.1038/s41598-022-16799-8.","Friston KJ","Sci Rep","2022","2022/07/20","PMC9298167","","10.1038/s41598-022-16799-8"
"19181570","The mismatch negativity: a review of underlying mechanisms","Garrido MI, Kilner JM, Stephan KE, Friston KJ.","Clin Neurophysiol. 2009 Mar;120(3):453-63. doi: 10.1016/j.clinph.2008.11.029. Epub 2009 Jan 31.","Garrido MI","Clin Neurophysiol","2009","2009/02/03","PMC2671031","","10.1016/j.clinph.2008.11.029"
