PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36521159","Are there independent effects of constraint and predictability on eye movements during reading?","Wong R, Veldre A, Andrews S.","J Exp Psychol Learn Mem Cogn. 2024 Feb;50(2):331-345. doi: 10.1037/xlm0001206. Epub 2022 Dec 15.","Wong R","J Exp Psychol Learn Mem Cogn","2024","2022/12/15","","","10.1037/xlm0001206"
"38285929","Metacognitive Feelings: A Predictive-Processing Perspective","Fernández Velasco P, Loev S.","Perspect Psychol Sci. 2024 Jan 29:17456916231221976. doi: 10.1177/17456916231221976. Online ahead of print.","Fernández Velasco P","Perspect Psychol Sci","2024","2024/01/29","","","10.1177/17456916231221976"
"38104614","Fluency, prediction and motivation: how processing dynamics, expectations and epistemic goals shape aesthetic judgements","Yoo J, Jasko K, Winkielman P.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20230326. doi: 10.1098/rstb.2023.0326. Epub 2023 Dec 18.","Yoo J","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725759","","10.1098/rstb.2023.0326"
"38104613","A hole in a piece of cardboard and predictive brain: the incomprehension of modern art in the light of the predictive coding paradigm","Kesner L.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220417. doi: 10.1098/rstb.2022.0417. Epub 2023 Dec 18.","Kesner L","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725754","","10.1098/rstb.2022.0417"
"38104612","Predicting instabilities: an embodied perspective on unstable experiences with art and design","Muth C, Carbon CC.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220416. doi: 10.1098/rstb.2022.0416. Epub 2023 Dec 18.","Muth C","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725763","","10.1098/rstb.2022.0416"
"38104611","Metaphors or mechanism? Predictive coding and a (brief) history of empirical study of the arts","Leder H, Pelowski M.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220427. doi: 10.1098/rstb.2022.0427. Epub 2023 Dec 18.","Leder H","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725760","","10.1098/rstb.2022.0427"
"38104610","The impact of crossmodal predictions on the neural processing of aesthetic stimuli","Tiihonen M, Haumann NT, Shtyrov Y, Vuust P, Jacobsen T, Brattico E.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220418. doi: 10.1098/rstb.2022.0418. Epub 2023 Dec 18.","Tiihonen M","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725772","","10.1098/rstb.2022.0418"
"38104609","Being alive to the world: an artist's perspective on predictive processing","Pepperell R.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220429. doi: 10.1098/rstb.2022.0429. Epub 2023 Dec 18.","Pepperell R","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725756","","10.1098/rstb.2022.0429"
"38104608","The aesthetic valve: how aesthetic appreciation may switch emotional states from anxiety to curiosity","Barbieri P, Sarasso P, Lodico F, Aliverti A, Murayama K, Sacco K, Ronga I.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220413. doi: 10.1098/rstb.2022.0413. Epub 2023 Dec 18.","Barbieri P","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725764","","10.1098/rstb.2022.0413"
"38104607","Parallelisms and deviations: two fundamentals of an aesthetics of poetic diction","Menninghaus W, Wagner V, Schindler I, Knoop CA, Blohm S, Frieler K, Scharinger M.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220424. doi: 10.1098/rstb.2022.0424. Epub 2023 Dec 18.","Menninghaus W","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725771","","10.1098/rstb.2022.0424"
"38104606","Designs on consciousness: literature and predictive processing","Kukkonen K.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220423. doi: 10.1098/rstb.2022.0423. Epub 2023 Dec 18.","Kukkonen K","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725770","","10.1098/rstb.2022.0423"
"38104605","Cultivating creativity: predictive brains and the enlightened room problem","Constant A, Friston KJ, Clark A.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220415. doi: 10.1098/rstb.2022.0415. Epub 2023 Dec 18.","Constant A","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725762","","10.1098/rstb.2022.0415"
"38104604","Perceptual oddities: assessing the relationship between film editing and prediction processes","Drew A, Soto-Faraco S.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220426. doi: 10.1098/rstb.2022.0426. Epub 2023 Dec 18.","Drew A","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725757","","10.1098/rstb.2022.0426"
"38104603","Modelling individual aesthetic judgements over time","Brielmann AA, Berentelg M, Dayan P.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220414. doi: 10.1098/rstb.2022.0414. Epub 2023 Dec 18.","Brielmann AA","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725758","","10.1098/rstb.2022.0414"
"38104602","Surfing uncertainty with screams: predictive processing, error dynamics and horror films","Miller M, White B, Scrivner C.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220425. doi: 10.1098/rstb.2022.0425. Epub 2023 Dec 18.","Miller M","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725765","","10.1098/rstb.2022.0425"
"38104601","Cognitive and sensory expectations independently shape musical expectancy and pleasure","Cheung VKM, Harrison PMC, Koelsch S, Pearce MT, Friederici AD, Meyer L.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220420. doi: 10.1098/rstb.2022.0420. Epub 2023 Dec 18.","Cheung VKM","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725761","","10.1098/rstb.2022.0420"
"38104600","Order and change in art: towards an active inference account of aesthetic experience","Van de Cruys S, Frascaroli J, Friston K.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220411. doi: 10.1098/rstb.2022.0411. Epub 2023 Dec 18.","Van de Cruys S","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725768","","10.1098/rstb.2022.0411"
"38104599","Aesthetics and predictive processing: grounds and prospects of a fruitful encounter","Frascaroli J, Leder H, Brattico E, Van de Cruys S.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220410. doi: 10.1098/rstb.2022.0410. Epub 2023 Dec 18.","Frascaroli J","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725766","","10.1098/rstb.2022.0410"
"38104598","A model of time-varying music engagement","Omigie D, Mencke I.","Philos Trans R Soc Lond B Biol Sci. 2024 Jan 29;379(1895):20220421. doi: 10.1098/rstb.2022.0421. Epub 2023 Dec 18.","Omigie D","Philos Trans R Soc Lond B Biol Sci","2024","2023/12/17","PMC10725767","","10.1098/rstb.2022.0421"
"38281065","Looking for immediate and downstream evidence of lexical prediction in eye movements during reading","Wong R, Veldre A, Andrews S.","Q J Exp Psychol (Hove). 2024 Jan 27:17470218231223858. doi: 10.1177/17470218231223858. Online ahead of print.","Wong R","Q J Exp Psychol (Hove)","2024","2024/01/28","","","10.1177/17470218231223858"
"38260606","Traveling waves shape neural population dynamics enabling predictions and internal model updating","Mohanta S, Cleveland DM, Afrasiabi M, Rhone AE, Górska U, Cooper Borkenhagen M, Sanders RD, Boly M, Nourski KV, Saalmann YB.","bioRxiv [Preprint]. 2024 Jan 10:2024.01.09.574848. doi: 10.1101/2024.01.09.574848.","Mohanta S","bioRxiv","2024","2024/01/23","PMC10802392","","10.1101/2024.01.09.574848"
"38170763","Predictive neural computations in the cerebellum contribute to motor planning and faster behavioral responses in larval zebrafish","Narayanan S, Varma A, Thirumalai V.","Sci Adv. 2024 Jan 5;10(1):eadi6470. doi: 10.1126/sciadv.adi6470. Epub 2024 Jan 3.","Narayanan S","Sci Adv","2024","2024/01/03","PMC10775999","","10.1126/sciadv.adi6470"
"38989004","Predictive processing of scenes and objects","Peelen MV, Berlot E, de Lange FP.","Nat Rev Psychol. 2024 Jan;3:13-26. doi: 10.1038/s44159-023-00254-0. Epub 2023 Nov 23.","Peelen MV","Nat Rev Psychol","2024","2024/07/11","PMC7616164","EMS196945","10.1038/s44159-023-00254-0"
"38626065","Does disconfirmatory evidence shape safety-and danger-related beliefs of trauma-exposed individuals?","Haim-Nachum S, Kube T, Rozenkrantz L, Lazarov A, Levy-Gigi E, Michael T, Neria Y, Sopp MR.","Eur J Psychotraumatol. 2024;15(1):2335788. doi: 10.1080/20008066.2024.2335788. Epub 2024 Apr 16.","Haim-Nachum S","Eur J Psychotraumatol","2024","2024/04/16","PMC11022916","","10.1080/20008066.2024.2335788"
"38196160","Scientists Invent New Hypotheses, Do Brains?","Fresco N, Elber-Dorozko L.","Cogn Sci. 2024 Jan;48(1):e13400. doi: 10.1111/cogs.13400.","Fresco N","Cogn Sci","2024","2024/01/10","","","10.1111/cogs.13400"
"38104388","Explanatory power by vagueness. Challenges to the strong prior hypothesis on hallucinations exemplified by the Charles-Bonnet-Syndrome","Schmid FR, Kriegleder MF.","Conscious Cogn. 2024 Jan;117:103620. doi: 10.1016/j.concog.2023.103620. Epub 2023 Dec 16.","Schmid FR","Conscious Cogn","2024","2023/12/17","","","10.1016/j.concog.2023.103620"
"38036162","Neural mechanisms of visual motion extrapolation","Turner W, Sexton C, Hogendoorn H.","Neurosci Biobehav Rev. 2024 Jan;156:105484. doi: 10.1016/j.neubiorev.2023.105484. Epub 2023 Nov 29.","Turner W","Neurosci Biobehav Rev","2024","2023/11/30","","","10.1016/j.neubiorev.2023.105484"
"38007168","Interoceptive technologies for psychiatric interventions: From diagnosis to clinical applications","Schoeller F, Horowitz AH, Jain A, Maes P, Reggente N, Christov-Moore L, Pezzulo G, Barca L, Allen M, Salomon R, Miller M, Di Lernia D, Riva G, Tsakiris M, Chalah MA, Klein A, Zhang B, Garcia T, Pollack U, Trousselard M, Verdonk C, Dumas G, Adrien V, Friston K.","Neurosci Biobehav Rev. 2024 Jan;156:105478. doi: 10.1016/j.neubiorev.2023.105478. Epub 2023 Nov 23.","Schoeller F","Neurosci Biobehav Rev","2024","2023/11/25","","","10.1016/j.neubiorev.2023.105478"
"37857173","Elucidating multifinal and equifinal pathways to developmental disorders by constructing real-world neurorobotic models","Idei H, Yamashita Y.","Neural Netw. 2024 Jan;169:57-74. doi: 10.1016/j.neunet.2023.10.005. Epub 2023 Oct 6.","Idei H","Neural Netw","2024","2023/10/19","","","10.1016/j.neunet.2023.10.005"
"37857052","Discourse coherence modulates use of predictive processing during sentence comprehension","Carter GA, Hoffman P.","Cognition. 2024 Jan;242:105637. doi: 10.1016/j.cognition.2023.105637. Epub 2023 Oct 17.","Carter GA","Cognition","2024","2023/10/19","","","10.1016/j.cognition.2023.105637"
"37691098","Individual prediction tendencies do not generalize across modalities","Schubert J, Suess N, Weisz N.","Psychophysiology. 2024 Jan;61(1):e14435. doi: 10.1111/psyp.14435. Epub 2023 Sep 10.","Schubert J","Psychophysiology","2024","2023/09/10","PMC10909557","","10.1111/psyp.14435"
"37678710","Does Active Inference Provide a Comprehensive Theory of Placebo Analgesia?","Milde C, Brinskelle LS, Glombiewski JA.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2024 Jan;9(1):10-20. doi: 10.1016/j.bpsc.2023.08.007. Epub 2023 Sep 9.","Milde C","Biol Psychiatry Cogn Neurosci Neuroimaging","2024","2023/09/07","","","10.1016/j.bpsc.2023.08.007"
"37670720","Graded and ungraded expectation patterns: Prediction dynamics during active comprehension","Lai MK, Payne BR, Federmeier KD.","Psychophysiology. 2024 Jan;61(1):e14424. doi: 10.1111/psyp.14424. Epub 2023 Sep 6.","Lai MK","Psychophysiology","2024","2023/09/06","PMC10840728","NIHMS1925704","10.1111/psyp.14424"
"38174100","Not a general, symptom-unspecific, transdiagnostic marker for functional symptoms: sensorimotor processing of head control is intact in chronic pain","Regnath F, Biersack K, Jäger N, Glasauer S, Lehnen N.","Front Neurol. 2023 Dec 19;14:1294702. doi: 10.3389/fneur.2023.1294702. eCollection 2023.","Regnath F","Front Neurol","2023","2024/01/04","PMC10762802","","10.3389/fneur.2023.1294702"
"37931080","Extraordinary Speech and Language Outcomes After Auditory Brainstem Implantation: Guidance From a Case Study","Herbert CJ, Kronenberger WG, Wolfert K, Nelson RF, Yates CW, Pisoni DB.","Am J Audiol. 2023 Dec 4;32(4):761-778. doi: 10.1044/2023_AJA-23-00099. Epub 2023 Nov 6.","Herbert CJ","Am J Audiol","2023","2023/11/06","PMC11001425","","10.1044/2023_AJA-23-00099"
"37951515","Prediction error and memory across the lifespan","Shing YL, Brod G, Greve A.","Neurosci Biobehav Rev. 2023 Dec;155:105462. doi: 10.1016/j.neubiorev.2023.105462. Epub 2023 Nov 10.","Shing YL","Neurosci Biobehav Rev","2023","2023/11/11","","","10.1016/j.neubiorev.2023.105462"
"37948945","Rhythmic visual stimulation as a window into early brain development: A systematic review","Köster M, Brzozowska A, Bánki A, Tünte M, Ward EK, Hoehl S.","Dev Cogn Neurosci. 2023 Dec;64:101315. doi: 10.1016/j.dcn.2023.101315. Epub 2023 Oct 16.","Köster M","Dev Cogn Neurosci","2023","2023/11/10","PMC10663747","","10.1016/j.dcn.2023.101315"
"37801750","Context-specific effects of violated expectations: ERP evidence","Li J, Ou J, Xiang M.","Cognition. 2023 Dec;241:105628. doi: 10.1016/j.cognition.2023.105628. Epub 2023 Oct 4.","Li J","Cognition","2023","2023/10/06","","","10.1016/j.cognition.2023.105628"
"37721377","A multimodal cortical network of sensory expectation violation revealed by fMRI","Grundei M, Schmidt TT, Blankenburg F.","Hum Brain Mapp. 2023 Dec 1;44(17):5871-5891. doi: 10.1002/hbm.26482. Epub 2023 Sep 18.","Grundei M","Hum Brain Mapp","2023","2023/09/18","PMC10619418","","10.1002/hbm.26482"
"37477167","Trial-by-trial fluctuations of pre-stimulus alpha power predict language ERPs","Lago S, Pezzetta R, Gastaldon S, Peressotti F, Arcara G.","Psychophysiology. 2023 Dec;60(12):e14388. doi: 10.1111/psyp.14388. Epub 2023 Jul 21.","Lago S","Psychophysiology","2023","2023/07/21","","","10.1111/psyp.14388"
"37931622","Can the Predictive Processing Framework Explain the Persistence of Delusional Beliefs?","Cook BRH, Griffin JD.","Schizophr Bull. 2023 Nov 29;49(6):1411-1413. doi: 10.1093/schbul/sbad124.","Cook BRH","Schizophr Bull","2023","2023/11/06","PMC10686351","","10.1093/schbul/sbad124"
"37478890","Resolving the Delusion Paradox","Petrovic P, Sterzer P.","Schizophr Bull. 2023 Nov 29;49(6):1425-1436. doi: 10.1093/schbul/sbad084.","Petrovic P","Schizophr Bull","2023","2023/07/21","PMC10686356","","10.1093/schbul/sbad084"
"38011225","Adaptive oscillators support Bayesian prediction in temporal processing","Doelling KB, Arnal LH, Assaneo MF.","PLoS Comput Biol. 2023 Nov 27;19(11):e1011669. doi: 10.1371/journal.pcbi.1011669. eCollection 2023 Nov.","Doelling KB","PLoS Comput Biol","2023","2023/11/27","PMC10703266","","10.1371/journal.pcbi.1011669"
"38028727","Special Issue: Experiencing Well-BeingPlayfulness and the meaningful life: an active inference perspective","Kiverstein J, Miller M.","Neurosci Conscious. 2023 Nov 18;2023(1):niad024. doi: 10.1093/nc/niad024. eCollection 2023.","Kiverstein J","Neurosci Conscious","2023","2023/11/29","PMC10656941","","10.1093/nc/niad024"
"37961791","Involuntary memories are not déjà vu","Gülgöz S, Ergen I.","Behav Brain Sci. 2023 Nov 14;46:e364. doi: 10.1017/S0140525X2300002X.","Gülgöz S","Behav Brain Sci","2023","2023/11/14","","","10.1017/S0140525X2300002X"
"37936424","[Integration of Interoception, Decision-Making, and Affect: Allostasis as Predictive Processing]","Ohira H.","Brain Nerve. 2023 Nov;75(11):1197-1203. doi: 10.11477/mf.1416202505.","Ohira H","Brain Nerve","2023","2023/11/08","","","10.11477/mf.1416202505"
"37793581","Storm on predictive brain: A neurocomputational account of ketamine antidepressant effect","Bottemanne H, Berkovitch L, Gauld C, Balcerac A, Schmidt L, Mouchabac S, Fossati P.","Neurosci Biobehav Rev. 2023 Nov;154:105410. doi: 10.1016/j.neubiorev.2023.105410. Epub 2023 Oct 2.","Bottemanne H","Neurosci Biobehav Rev","2023","2023/10/04","","","10.1016/j.neubiorev.2023.105410"
"37775196","Persistent Postural-Perceptual Dizziness: Review and Update on Key Mechanisms of the Most Common Functional Neuro-otologic Disorder","Staab JP.","Neurol Clin. 2023 Nov;41(4):647-664. doi: 10.1016/j.ncl.2023.04.003. Epub 2023 Jun 1.","Staab JP","Neurol Clin","2023","2023/09/29","","","10.1016/j.ncl.2023.04.003"
"37532882","Deviants violating higher-order auditory regularities can become predictive and facilitate behaviour","Coy N, Bendixen A, Grimm S, Roeber U, Schröger E.","Atten Percept Psychophys. 2023 Nov;85(8):2731-2750. doi: 10.3758/s13414-023-02763-9. Epub 2023 Aug 2.","Coy N","Atten Percept Psychophys","2023","2023/08/02","PMC10600044","","10.3758/s13414-023-02763-9"
"37350401","The modulating effect of musical expertise on lexical-semantic prediction in speech-in-noise comprehension: Evidence from an EEG study","Zheng Y, Gao P, Li X.","Psychophysiology. 2023 Nov;60(11):e14371. doi: 10.1111/psyp.14371. Epub 2023 Jun 23.","Zheng Y","Psychophysiology","2023","2023/06/23","","","10.1111/psyp.14371"
"37349262","ABC-training as a new intervention for hazardous alcohol drinking: Two proof-of-principle randomized pilot studies","Van Dessel P, Cummins J, Wiers RW.","Addiction. 2023 Nov;118(11):2141-2155. doi: 10.1111/add.16271. Epub 2023 Jun 22.","Van Dessel P","Addiction","2023","2023/06/22","","","10.1111/add.16271"
