,title,authors,where_published,year,doi
164,The Adaptation Model Offers a Challenge for the Predictive Coding Account of Mismatch Negativity,May PJC.,Front Hum Neurosci,2021,10.3389/fnhum.2021.721574
165,Visually Guided Sound Source Separation With Audio-Visual Predictive Coding,"Song Z, Zhang Z.",IEEE Trans Neural Netw Learn Syst,2023,10.1109/TNNLS.2023.3288022
166,Distinguishing Neural Adaptation and Predictive Coding Hypotheses in Auditory Change Detection,"Symonds RM, Lee WW, Kohn A, Schwartz O, Witkowski S, Sussman ES.",Brain Topogr,2017,10.1007/s10548-016-0529-8
167,Linguistic Priors for Perception,"Slivac K, Flecken M.",Top Cogn Sci,2023,10.1111/tops.12672
168,Adaptive discrimination between harmful and harmless antigens in the immune system by predictive coding,"Yoshido K, Naoki H.",iScience,2022,10.1016/j.isci.2022.105754
169,Publisher Correction: Does Predictive coding have a future?,Friston K.,Nat Neurosci,2019,10.1038/s41593-018-0272-4
170,Predictive processing simplified: The infotropic machine,Thornton C.,Brain Cogn,2017,10.1016/j.bandc.2016.03.004
171,Refractoriness about adaptation,O'Shea RP.,Front Hum Neurosci,2015,10.3389/fnhum.2015.00038
172,Bidirectional interaction between visual and motor generative models using Predictive Coding and Active Inference,"Annabi L, Pitti A, Quoy M.",Neural Netw,2021,10.1016/j.neunet.2021.07.016
173,Is predictive coding theory articulated enough to be testable?,"Kogo N, Trengove C.",Front Comput Neurosci,2015,10.3389/fncom.2015.00111
174,"Cerebral hierarchies: predictive processing, precision and the pulvinar","Kanai R, Komura Y, Shipp S, Friston K.",Philos Trans R Soc Lond B Biol Sci,2015,10.1098/rstb.2014.0169
175,Cognitive neuroscience of synesthesia: Introduction to the special issue,Ward J.,Cogn Neurosci,2015,10.1080/17588928.2015.1055238
176,Making Sense of Mismatch Negativity,"Fitzgerald K, Todd J.",Front Psychiatry,2020,10.3389/fpsyt.2020.00468
177,"No common factor for illusory percepts, but a link between pareidolia and delusion tendency: A test of predictive coding theory","Lhotka M, Ischebeck A, Helmlinger B, Zaretskaya N.",Front Psychol,2023,10.3389/fpsyg.2022.1067985
178,Lossless compression applying linear predictive coding based on the directionality of interference patterns of a hologram,"Hyun KD, Tamagawa K, Sakamoto Y.",Appl Opt,2019,10.1364/AO.58.005018
179,Explaining hyper-sensitivity and hypo-responsivity in autism with a common predictive coding-based mechanism,"Van de Cruys S, Perrykkad K, Hohwy J.",Cogn Neurosci,2019,10.1080/17588928.2019.1594746
180,Predictive pre-activation of orthographic and lexical-semantic representations facilitates visual word recognition,"Eisenhauer S, Gagl B, Fiebach CJ.",Psychophysiology,2022,10.1111/psyp.13970
181,On the role of feedback in image recognition under noise and adversarial attacks: A predictive coding perspective,"Alamia A, Mozafari M, Choksi B, VanRullen R.",Neural Netw,2023,10.1016/j.neunet.2022.10.020
182,Diametrical modulation of tactile and visual perceptual thresholds during the rubber hand illusion: a predictive coding account,"Rossi Sebastiano A, Bruno V, Ronga I, Fossataro C, Galigani M, Neppi-Modona M, Garbarini F.",Psychol Res,2022,10.1007/s00426-021-01608-0
183,Functional dissociation of stimulus intensity encoding and predictive coding of pain in the insula,"Geuter S, Boll S, Eippert F, Büchel C.",Elife,2017,10.7554/eLife.24770
184,Lossless predictive coding for images with Bayesian treatment,"Liu J, Zhai G, Yang X, Chen L.",IEEE Trans Image Process,2014,10.1109/TIP.2014.2365698
185,Linking pattern completion in the hippocampus to predictive coding in visual cortex,"Hindy NC, Ng FY, Turk-Browne NB.",Nat Neurosci,2016,10.1038/nn.4284
186,Hierarchical Novelty-Familiarity Representation in the Visual System by Modular Predictive Coding,"Vladimirskiy B, Urbanczik R, Senn W.",PLoS One,2015,10.1371/journal.pone.0144636
187,Indexing sensory plasticity: Evidence for distinct Predictive Coding and Hebbian learning mechanisms in the cerebral cortex,"Spriggs MJ, Sumner RL, McMillan RL, Moran RJ, Kirk IJ, Muthukumaraswamy SD.",Neuroimage,2018,10.1016/j.neuroimage.2018.04.060
188,Predictive information processing is a fundamental learning mechanism present in early development: evidence from infants,Trainor LJ.,Int J Psychophysiol,2012,10.1016/j.ijpsycho.2011.12.008
189,Boredom begets creativity: A solution to the exploitation-exploration trade-off in predictive coding,"Gomez-Ramirez J, Costa T.",Biosystems,2017,10.1016/j.biosystems.2017.04.006
190,Parsing components of auditory predictive coding in schizophrenia using a roving standard mismatch negativity paradigm,"McCleery A, Mathalon DH, Wynn JK, Roach BJ, Hellemann GS, Marder SR, Green MF.",Psychol Med,2019,10.1017/S0033291718004087
191,Reconsidering autistic 'camouflaging' as transactional impression management,"Ai W, Cunningham WA, Lai MC.",Trends Cogn Sci,2022,10.1016/j.tics.2022.05.002
192,Selective inhibition of distracting input,"Noonan MP, Crittenden BM, Jensen O, Stokes MG.",Behav Brain Res,2018,10.1016/j.bbr.2017.10.010
193,Editorial: Sensing the World Through Predictions and Errors,"Auksztulewicz R, Garrido MI, Malmierca MS, Tavano A, Todd J, Winkler I.",Front Hum Neurosci,2022,10.3389/fnhum.2022.899529
194,Hierarchical Bayesian models of delusion,Williams D.,Conscious Cogn,2018,10.1016/j.concog.2018.03.003
195,Mismatch Negativity and Stimulus-Preceding Negativity in Paradigms of Increasing Auditory Complexity: A Possible Role in Predictive Coding,"Ruiz-Martínez FJ, Arjona A, Gómez CM.",Entropy (Basel),2021,10.3390/e23030346
196,Haptic Perception in Extreme Obesity: qEEG Study Focused on Predictive Coding and Body Schema,"Gambino G, Giglia G, Schiera G, Di Majo D, Epifanio MS, La Grutta S, Lo Baido R, Ferraro G, Sardo P.",Brain Sci,2020,10.3390/brainsci10120908
197,"Subanaesthetic doses of ketamine reduce, but do not eliminate, predictive coding responses: implications for mechanisms of sensory disconnection","Wehrman JJ, Casey C, Tanabe S, Mohanta S, Filbey W, Weber L, Banks MI, Pearce RA, Saalmann Y, Sanders RD.",Br J Anaesth,2023,10.1016/j.bja.2023.06.044
198,Layer and rhythm specificity for predictive routing,"Bastos AM, Lundqvist M, Waite AS, Kopell N, Miller EK.",Proc Natl Acad Sci U S A,2020,10.1073/pnas.2014868117
199,The basal ganglia select the expected sensory input used for predictive coding,Colder B.,Front Comput Neurosci,2015,10.3389/fncom.2015.00119
200,"""Feature Detection"" vs. ""Predictive Coding"" Models of Plant Behavior","Calvo P, Baluška F, Sims A.",Front Psychol,2016,10.3389/fpsyg.2016.01505
201,The Cerebellum and Disorders of Emotion,Schutter DJLG.,Adv Exp Med Biol,2022,10.1007/978-3-030-99550-8_17
202,Integrating the global neuronal workspace into the framework of predictive processing: Towards a working hypothesis,Whyte CJ.,Conscious Cogn,2019,10.1016/j.concog.2019.102763
203,Perceptual instability in schizophrenia: Probing predictive coding accounts of delusions with ambiguous stimuli,"Schmack K, Schnack A, Priller J, Sterzer P.",Schizophr Res Cogn,2015,10.1016/j.scog.2015.03.005
204,Identification and classification of coronavirus genomic signals based on linear predictive coding and machine learning methods,"Khodaei A, Shams P, Sharifi H, Mozaffari-Tazehkand B.",Biomed Signal Process Control,2023,10.1016/j.bspc.2022.104192
205,Predictive coding and the neural response to predictable stimuli,"de-Wit L, Machilsen B, Putzeys T.",J Neurosci,2010,10.1523/JNEUROSCI.2248-10.2010
206,"Prediction, embodiment, and representation",Aranyosi I.,Behav Brain Sci,2019,10.1017/S0140525X19001274
207,Constructing the hierarchy of predictive auditory sequences in the marmoset brain,"Jiang Y, Komatsu M, Chen Y, Xie R, Zhang K, Xia Y, Gui P, Liang Z, Wang L.",Elife,2022,10.7554/eLife.74653
208,Temporal hierarchies in the predictive processing of melody - From pure tones to songs,"Basiński K, Quiroga-Martinez DR, Vuust P.",Neurosci Biobehav Rev,2023,10.1016/j.neubiorev.2022.105007
209,"Demodulation, predictive coding, and spatial vision","Daugman JG, Downing CJ.",J Opt Soc Am A Opt Image Sci Vis,1995,10.1364/josaa.12.000641
210,Predictive feedback to V1 dynamically updates with sensory input,"Edwards G, Vetter P, McGruer F, Petro LS, Muckli L.",Sci Rep,2017,10.1038/s41598-017-16093-y
211,Are you an empiricist or a believer? Neural signatures of predictive strategies in humans,"Tarasi L, di Pellegrino G, Romei V.",Prog Neurobiol,2022,10.1016/j.pneurobio.2022.102367
212,Thought Insertion as a Self-Disturbance: An Integration of Predictive Coding and Phenomenological Approaches,"Sterzer P, Mishara AL, Voss M, Heinz A.",Front Hum Neurosci,2016,10.3389/fnhum.2016.00502
213,The function and failure of sensory predictions,"Bansal S, Ford JM, Spering M.",Ann N Y Acad Sci,2018,10.1111/nyas.13686
214,How the peak glottal area affects linear predictive coding-based formant estimates of vowels,"Birkholz P, Gabriel F, Kürbis S, Echternach M.",J Acoust Soc Am,2019,10.1121/1.5116137
215,Response Expectancy and the Placebo Effect,Kirsch I.,Int Rev Neurobiol,2018,10.1016/bs.irn.2018.01.003
216,"Autism, oxytocin and interoception","Quattrocki E, Friston K.",Neurosci Biobehav Rev,2014,10.1016/j.neubiorev.2014.09.012
217,Connectivity Reveals Sources of Predictive Coding Signals in Early Visual Cortex During Processing of Visual Optic Flow,"Schindler A, Bartels A.",Cereb Cortex,2017,10.1093/cercor/bhw136
218,Heterogeneous response dynamics in retinal ganglion cells: the interplay of predictive coding and adaptation,"Nirenberg S, Bomash I, Pillow JW, Victor JD.",J Neurophysiol,2010,10.1152/jn.00878.2009
219,Testing predictive coding theories of autism spectrum disorder using models of active inference,"Arthur T, Vine S, Buckingham G, Brosnan M, Wilson M, Harris D.",PLoS Comput Biol,2023,10.1371/journal.pcbi.1011473
220,The Dark Room Problem,"Sun Z, Firestone C.",Trends Cogn Sci,2020,10.1016/j.tics.2020.02.006
221,Dysfunctions in striatal microstructure can enhance perceptual decision making through deficits in predictive coding,"Beste C, Mückschel M, Rosales R, Domingo A, Lee L, Ng A, Klein C, Münchau A.",Brain Struct Funct,2017,10.1007/s00429-017-1435-x
222,Probing top-down information in neocortical layer 1,"Pardi MB, Schroeder A, Letzkus JJ.",Trends Neurosci,2023,10.1016/j.tins.2022.11.001
223,Performance Improvement of the Goertzel Algorithm in Estimating of Protein Coding Regions Using Modified Anti-notch Filter and Linear Predictive Coding Model,"Farsani MS, Sahhaf MR, Abootalebi V.",J Med Signals Sens,2016,
224,Do Children and Adults with Autism Spectrum Condition Anticipate Others' Actions as Goal-Directed? A Predictive Coding Perspective,"Ganglmayer K, Schuwerk T, Sodian B, Paulus M.",J Autism Dev Disord,2020,10.1007/s10803-019-03964-8
225,Prospective memory in autism: theory and literature review,"Sheppard DP, Bruineberg JP, Kretschmer-Trendowicz A, Altgassen M.",Clin Neuropsychol,2018,10.1080/13854046.2018.1435823
226,How can a recurrent neurodynamic predictive coding model cope with fluctuation in temporal patterns? Robotic experiments on imitative interaction,"Ahmadi A, Tani J.",Neural Netw,2017,10.1016/j.neunet.2017.02.015
227,Hierarchical Predictive Information Is Channeled by Asymmetric Oscillatory Activity,"Giraud AL, Arnal LH.",Neuron,2018,10.1016/j.neuron.2018.11.020
228,Interoceptive inference: From computational neuroscience to clinic,"Owens AP, Allen M, Ondobaka S, Friston KJ.",Neurosci Biobehav Rev,2018,10.1016/j.neubiorev.2018.04.017
229,The sound of silence: Predictive error responses to unexpected sound omission in adults,"Prete DA, Heikoop D, McGillivray JE, Reilly JP, Trainor LJ.",Eur J Neurosci,2022,10.1111/ejn.15660
230,The predictive mind and the experience of visual art work,Kesner L.,Front Psychol,2014,10.3389/fpsyg.2014.01417
231,Laminar fMRI and computational theories of brain function,"Stephan KE, Petzschner FH, Kasper L, Bayer J, Wellstein KV, Stefanics G, Pruessmann KP, Heinzle J.",Neuroimage,2019,10.1016/j.neuroimage.2017.11.001
232,"Investigation of the Sense of Agency in Social Cognition, Based on Frameworks of Predictive Coding and Active Inference: A Simulation Study on Multimodal Imitative Interaction","Ohata W, Tani J.",Front Neurorobot,2020,10.3389/fnbot.2020.00061
233,Neuro-aesthetics and the iconography in photography,"Jokeit H, Blochwitz D.",Psych J,2020,10.1002/pchj.379
234,The hierarchical basis of neurovisceral integration,"Smith R, Thayer JF, Khalsa SS, Lane RD.",Neurosci Biobehav Rev,2017,10.1016/j.neubiorev.2017.02.003
235,Interoceptive accuracy moderates the response to a glucose load: a test of the predictive coding framework,"Young HA, Gaylor CM, de Kerckhove D, Watkins H, Benton D.",Proc Biol Sci,2019,10.1098/rspb.2019.0244
236,Information Theory and Cognition: A Review,Sayood K.,Entropy (Basel),2018,10.3390/e20090706
237,Neuropharmacological modulation of the aberrant bodily self through psychedelics,"Ho JT, Preller KH, Lenggenhager B.",Neurosci Biobehav Rev,2020,10.1016/j.neubiorev.2019.12.006
238,The oddball effect: perceived duration and predictive coding,"Schindel R, Rowlands J, Arnold DH.",J Vis,2011,10.1167/11.2.17
239,Investigating the relationship between cardiac interoception and autonomic cardiac control using a predictive coding framework,"Owens AP, Friston KJ, Low DA, Mathias CJ, Critchley HD.",Auton Neurosci,2018,10.1016/j.autneu.2018.01.001
240,A predictive account of how novelty influences declarative memory,"Quent JA, Henson RN, Greve A.",Neurobiol Learn Mem,2021,10.1016/j.nlm.2021.107382
241,Motive control of unconscious inference: The limbic base of adaptive Bayes,"Tucker DM, Luu P.",Neurosci Biobehav Rev,2021,10.1016/j.neubiorev.2021.05.029
242,Fast Inference Predictive Coding: A Novel Model for Constructing Deep Neural Networks,"Song Z, Zhang J, Shi G, Liu J.",IEEE Trans Neural Netw Learn Syst,2019,10.1109/TNNLS.2018.2862866
243,A continuum hypothesis of psychotomimetic rapid antidepressants,"Haarsma J, Harmer CJ, Tamm S.",Brain Neurosci Adv,2021,10.1177/23982128211007772
244,Prediction and perception: Insights for (and from) tinnitus,"Hullfish J, Sedley W, Vanneste S.",Neurosci Biobehav Rev,2019,10.1016/j.neubiorev.2019.04.008
245,Predictive encoding of pure tones and FM-sweeps in the human auditory cortex,"Stein J, von Kriegstein K, Tabas A.",Cereb Cortex Commun,2022,10.1093/texcom/tgac047
246,Cognitive Penetration and Predictive Coding: A Commentary on Lupyan,Macpherson F.,Rev Philos Psychol,2015,10.1007/s13164-015-0254-3
247,The neuroscience of vision and pain: evolution of two disciplines,Finlay BL.,Philos Trans R Soc Lond B Biol Sci,2019,10.1098/rstb.2019.0292
248,Distinguishing theory from implementation in predictive coding accounts of brain function,Spratling MW.,Behav Brain Sci,2013,10.1017/S0140525X12002178
249,Weighting of neural prediction error by rhythmic complexity: A predictive coding account using mismatch negativity,"Lumaca M, Trusbak Haumann N, Brattico E, Grube M, Vuust P.",Eur J Neurosci,2019,10.1111/ejn.14329
250,Embodiment and Schizophrenia: A Review of Implications and Applications,"Tschacher W, Giersch A, Friston K.",Schizophr Bull,2017,10.1093/schbul/sbw220
251,The auditory brain in action: Intention determines predictive processing in the auditory system-A review of current paradigms and findings,"Korka B, Widmann A, Waszak F, Darriba Á, Schröger E.",Psychon Bull Rev,2022,10.3758/s13423-021-01992-z
252,Suppression of the auditory N1-component for heartbeat-related sounds reflects interoceptive predictive coding,"van Elk M, Lenggenhager B, Heydrich L, Blanke O.",Biol Psychol,2014,10.1016/j.biopsycho.2014.03.004
253,Explaining away repetition effects via predictive coding,"Ewbank MP, Henson RN.",Cogn Neurosci,2012,10.1080/17588928.2012.689960
254,"Emotions, social coordination, and the danger of affective polarisation",Scherer KR.,Cogn Emot,2022,10.1080/02699931.2023.2181315
255,Physiological Needs: Sensations and Predictions in the Insular Cortex,"Prilutski Y, Livneh Y.",Physiology (Bethesda),2023,10.1152/physiol.00019.2022
256,Predictive codes of familiarity and context during the perceptual learning of facial identities,"Apps MA, Tsakiris M.",Nat Commun,2013,10.1038/ncomms3698
257,Dual counterstream architecture may support separation between vision and predictions,"Marić M, Domijan D.",Conscious Cogn,2022,10.1016/j.concog.2022.103375
258,Theory of mind: a neural prediction problem,"Koster-Hale J, Saxe R.",Neuron,2013,10.1016/j.neuron.2013.08.020
259,Predictive Coding Supports Sound Source Segregation,,Psychophysiology,2015,10.1111/psyp.12485
